"","CYA21V001","PERC_CYEA07V001","PERC_CYEA07V004","store_performance","TOT_NUM_LEADS","NUM_CONVERTED_TO_AGREEMENT","URBANICITY","NUM_EMP_PAY_TYPE_H","MARKETING_EXP_2012","AVG_PAY_RATE_PAY_TYPE_H","AVG_PAY_RATE_PAY_TYPE_S","FRONTAGE_ROAD","SQUARE_FEET","NUM_CUST_ACC_REPS","TOT_ATTRITION_2013","NUM_STORE_MANAGERS"
"1579",13.99,0.5872301599,0.2601040997,"LOW",6568,363,"Superurban",4,494.08,13.8475,47000,"No",4385,3,1,1
"1580",44.04,0.1952628877,0.7157830412,"HIGH",8035,334,"Urban",3,910.57,12.556666667,45000,"Yes",4000,7,2,1
"1581",73.56,0.7137760654,0.0964991575,"LOW",9439,273,"Suburban",4,401.34,12.4875,44000,"No",4000,16,2,3
"1582",56.39,0.8072250714,0.0595344638,"LOW",10390,341,"Suburban",3,358.48,14.036666667,45000,"Yes",3000,3,0,1
"1583",145.56,0.7608507939,0.0086524398,"LOW",11237,411,"Emerging suburban",4,1368.24,11.5925,44000,"Yes",3520,10,6,2
"1584",11.86,0.1529163532,0.7493375642,"LOW",10526,304,"Superurban",4,966.64,12.37,45000,"No",3200,9,3,1
"1585",43.2,0.4781521139,0.433732061,"LOW",6154,291,"Suburban",3,469.29,11.713333333,40000,"No",3969,6,2,2
"1586",46.13,0.8610134385,0.0323475123,"LOW",14955,436,"Suburban",3,1704.11,12.556666667,50000,"Yes",4300,12,2,1
"1587",97.61,0.5654348709,0.0846806782,"LOW",16112,377,"Suburban",5,1073.23,13.948,0,"Yes",2528,6,2,1
"1588",78.64,0.9184518655,0.0244531456,"LOW",15050,609,"Emerging suburban",4,873.41,10.9225,41000,"No",3600,6,2,1
"1589",12.6,0.1605459621,0.4630582965,"LOW",14081,371,"Superurban",4,759.55,13.4575,52000,"Yes",3500,11,3,1
"1590",20.89,0.1721851016,0.6308364083,"HIGH",10635,318,"Superurban",5,726.49,13.264,50000,"No",3320,13,0,1
"1591",58.05,0.8910999344,0.0329048074,"LOW",8138,296,"Suburban",3,1466.03,13.716666667,0,"No",3100,11,0,0
"1592",14.94,0.2648467976,0.4848810442,"HIGH",12262,324,"Superurban",4,1361.47,11.6625,53000,"No",4146,22,3,1
"1593",12.56,0.30295228,0.4575933685,"HIGH",13780,347,"Superurban",3,1210.44,12.163333333,51000,"No",4200,7,2,3
"1594",13.01,0.4119146313,0.3074318603,"HIGH",18150,350,"Superurban",5,1825.54,12.494,59000,"Yes",4200,12,4,2
"1595",59.38,0.6032251354,0.1312748615,"HIGH",16155,483,"Suburban",3,740,10.586666667,48000,"Yes",5198,7,3,2
"1596",66.13,0.9238857584,0.0072322573,"LOW",7772,207,"Emerging suburban",2,507.38,11.475,44000,"Yes",4000,14,11,5
"1597",74.37,0.9084055712,0.0117561118,"LOW",10286,323,"Suburban",5,1429.57,10.638,42000,"Yes",3217,7,1,6
"1598",17.46,0.1054193382,0.7801675793,"LOW",13228,307,"Superurban",5,827.82,13.264,53000,"No",4980,3,1,1
"1599",12.25,0.5206518014,0.0198365304,"LOW",20744,773,"Superurban",5,670.86,14.206,0,"Yes",4314,5,2,1
"1600",27.23,0.5559955788,0.0397408764,"HIGH",14538,311,"Urban",4,1877.31,13.05,0,"Yes",4696,3,0,3
"1601",137.61,0.7079435693,0.2388860112,"HIGH",10909,321,"Emerging suburban",4,1140,10.3075,43000,"Yes",4148,6,0,1
"1602",49.85,0.8370071113,0.0230585678,"HIGH",17903,429,"Emerging suburban",5,1698.37,12.066,49000,"Yes",4700,7,2,4
"1603",10.41,0.5569073362,0.0501902285,"LOW",16097,422,"Superurban",4,1905.72,15.555,0,"No",6020,8,4,1
"1604",45.46,0.8640475115,0.0101673577,"HIGH",12444,482,"Emerging suburban",3,591.21,12.148333333,50625,"Yes",5000,3,3,3
"1605",22.94,0.2533291906,0.3684836958,"HIGH",14401,479,"Superurban",6,1155.62,12.253333333,56000,"No",3500,11,1,1
"1606",13.64,0.2122653982,0.4197476056,"LOW",16847,455,"Superurban",4,993.61,13.0375,57000,"No",4000,7,1,1
"1607",80.13,0.8398107565,0.0309154584,"LOW",9457,366,"Suburban",3,358.42,12.036666667,40000,"No",4474,7,0,2
"1608",51.75,0.6184076827,0.1243914912,"LOW",11945,329,"Urban",5,196.36,11.79,44000,"Yes",4046,7,3,2
"1609",57.42,0.6607164239,0.1145629615,"LOW",9550,329,"Urban",4,1434.8,11.675,44000,"Yes",5400,8,1,2
"1610",60.29,0.6059519272,0.0563429086,"HIGH",16375,492,"Suburban",5,994.93,14.788,0,"Yes",3120,14,5,0
"1611",42.68,0.3865811584,0.5414904412,"LOW",12212,428,"Urban",4,1186.86,12.315,45000,"No",4000,7,2,3
"1612",28.17,0.6852965186,0.0853642884,"LOW",10750,407,"Urban",4,552.25,11.8575,50000,"Yes",3700,9,2,1
"1613",93.56,0.9430152206,0.0036287477,"LOW",18940,599,"Emerging suburban",4,733.56,11.3025,56000,"Yes",4766,12,5,1
"1614",9.08,0.439348394,0.226508797,"LOW",9535,323,"Superurban",2,723.5,11.99,48000,"No",3537,24,6,2
"1615",20.64,0.5077630511,0.2716184294,"HIGH",14659,454,"Superurban",4,1371.99,12.89,55000,"No",5200,5,2,0
"1616",12.99,0.435480612,0.3058032566,"HIGH",11917,269,"Superurban",4,867.28,12.96,50000,"No",4700,10,5,3
"1617",11.44,0.2945500831,0.244337074,"LOW",16692,616,"Superurban",5,506.07,14.39,0,"Yes",5050,8,2,2
"1618",54.63,0.6517938808,0.0598957438,"LOW",15803,423,"Urban",5,386.28,12.714,0,"No",4000,8,3,3
"1619",12.42,0.1239586859,0.7509052931,"HIGH",11352,329,"Superurban",3,621.59,12.51,48000,"No",3600,6,6,2
"1620",41.61,0.4616365239,0.121838609,"LOW",15168,407,"Urban",6,797.9,12.796666667,0,"Yes",6600,7,4,3
"1621",56.57,0.499046666,0.030496545,"HIGH",14324,718,"Urban",5,1070.14,14.096,0,"Yes",4652,5,2,1
"1622",9.3,0.3343180471,0.2004834049,"LOW",12097,355,"Superurban",4,280.38,13.9275,0,"No",5330,6,3,1
"1623",64.38,0.9007132436,0.0068892851,"LOW",11896,250,"Emerging suburban",4,617.77,11.605,0,"Yes",3900,9,4,3
"1624",62.34,0.2394868529,0.677451248,"LOW",12573,489,"Suburban",4,248.37,12.405,49000,"No",4800,7,2,2
"1625",12.25,0.5186841092,0.0105485486,"HIGH",17602,504,"Superurban",6,984.1,14.771666667,0,"Yes",6150,6,3,0
"1626",12.16,0.357166603,0.373376865,"HIGH",11249,380,"Superurban",4,818.93,12.2675,55000,"Yes",3833,8,2,1
"1627",97.51,0.917978811,0.0041156634,"LOW",10303,372,"Emerging suburban",4,978.17,12.00265,52143.75,"No",4400,8,2,3
"1628",96.46,0.822725837,0.0321778269,"LOW",9223,429,"Emerging suburban",3,450.83,10.483333333,44000,"No",8700,10,2,1
"1629",103.88,0.9010889938,0.0711997912,"LOW",11639,481,"Emerging suburban",4,507.86,11.9825,47000,"Yes",4200,9,3,1
"1630",87.3,0.9192045085,0.0177739244,"LOW",9506,386,"Emerging suburban",2,1278.73,10.75,39000,"Yes",4250,8,2,3
"1631",106.74,0.8564735654,0.1006429109,"LOW",12780,570,"Emerging suburban",4,829.47,11.32,48000,"No",3971,6,1,1
"1632",333.35,0.5918134715,0.0370984456,"LOW",13800,434,"Emerging suburban",7,1147.5,12.197142857,0,"Yes",4500,8,3,4
"1633",124.04,0.6966067013,0.0656492455,"LOW",14413,579,"Emerging suburban",5,622.99,11.292,46000,"No",4800,8,1,1
"1634",104.96,0.8701910966,0.0435455429,"LOW",10452,418,"Emerging suburban",3,658.42,10.613333333,40000,"Yes",5576,12,4,2
"1635",93.4,0.9534981148,0.0058651026,"LOW",10793,482,"Rural",4,689.24,11.0625,42000,"Yes",6000,6,0,2
"1636",143.79,0.4392287857,0.5208626348,"LOW",9878,320,"Emerging suburban",3,619.24,10.546666667,43000,"Yes",5500,15,7,3
"1637",71.92,0.9344422392,0.0224931481,"LOW",15618,678,"Emerging suburban",4,1196.29,11.5275,52000,"Yes",4500,7,3,2
"1638",75.04,0.8867822441,0.045404333,"LOW",11599,451,"Emerging suburban",4,854.48,11.7025,40000,"No",4225,9,3,3
"1639",46.59,0.4826686384,0.4137595612,"HIGH",11269,365,"Urban",4,837.66,11.73,45000,"Yes",4080,5,1,1
"1640",96.14,0.7972686562,0.0490889823,"HIGH",6950,243,"Emerging suburban",2,1225.81,12.405,42000,"No",3500,8,1,3
"1641",70.43,0.7289837491,0.1759731914,"HIGH",8103,238,"Suburban",3,1298.64,11.37,0,"Yes",3000,12,3,3
"1642",53.49,0.5511042889,0.0963917474,"HIGH",20021,535,"Suburban",6,1291.84,13.205,56000,"Yes",4250,15,1,1
"1643",95.61,0.7048957235,0.2063076243,"HIGH",13446,516,"Emerging suburban",4,642.47,12.14,47000,"Yes",6445,3,0,1
"1644",78.69,0.8172707655,0.039325555,"LOW",11123,398,"Suburban",5,1629.7,12.308,49000,"Yes",3740,9,1,2
"1645",124.01,0.9099357424,0.0417328819,"LOW",5115,229,"Emerging suburban",3,1746.26,11.216666667,40000,"Yes",3850,15,4,2
"1646",118.59,0.7099544107,0.1686363033,"LOW",7549,256,"Emerging suburban",3,586.05,11.65,48000,"No",4566,11,8,5
"1647",64.53,0.3860445436,0.5902988806,"LOW",9675,279,"Emerging suburban",4,735.13,10.465,0,"No",4200,7,2,1
"1648",102.08,0.4211464564,0.5562730262,"LOW",9262,294,"Emerging suburban",3,425.65,11.15,39000,"No",6270,3,1,1
"1649",69.82,0.2890933867,0.6658703588,"HIGH",10769,385,"Suburban",4,1111.17,10.7125,47000,"Yes",5300,6,5,2
"1650",69.17,0.9426870936,0.0061721592,"LOW",17279,873,"Emerging suburban",5,1728.68,10.65,57000,"Yes",5309,9,1,0
"1651",32.9,0.9254342491,0.0270656319,"LOW",12432,523,"Urban",3,1333.28,14.153333333,49000,"Yes",3800,1,0,1
"1652",66.97,0.7786991207,0.133287785,"HIGH",13860,335,"Suburban",3,600.18,11.566666667,43000,"Yes",4800,9,7,4
"1653",128.15,0.8008504747,0.0439873418,"LOW",11647,442,"Emerging suburban",5,579.3,11.726,46000,"Yes",9615,10,5,1
"1654",127.34,0.9197800396,0.0052009597,"LOW",10777,502,"Emerging suburban",4,1278.22,10.45,41000,"Yes",4255,12,4,1
"1655",71.78,0.7035259432,0.040710331,"LOW",11294,311,"Emerging suburban",2,1457.31,10.625,40000,"Yes",4000,14,6,2
"1656",99.55,0.596568306,0.3249836066,"LOW",12402,380,"Emerging suburban",5,828.05,10.862,51000,"Yes",4350,7,1,0
"1657",49.45,0.9363343802,0.0188437827,"LOW",11863,406,"Emerging suburban",3,558.16,12.793333333,50000,"No",5750,6,1,2
"1658",105.93,0.9548584026,0.0157368153,"LOW",12803,517,"Emerging suburban",4,420.96,12.175,47000,"No",6500,11,2,2
"1659",71.23,0.7474068096,0.1161330822,"LOW",10251,330,"Emerging suburban",3,210.1,14.296666667,50000,"Yes",3300,6,4,2
"1660",96.84,0.9560462819,0.0134753775,"LOW",12935,558,"Emerging suburban",4,1287.98,10.775,49000,"Yes",4000,17,2,1
"1661",185.41,0.9697920753,0.0050019616,"LOW",9653,474,"Rural",4,530.51,11.0425,44000,"Yes",5277,6,0,1
"1662",54.54,0.6936079589,0.1339931481,"HIGH",13274,427,"Suburban",6,1492.35,12.741666667,52000,"Yes",4000,9,2,1
"1663",82.82,0.4763068301,0.4293364956,"LOW",12463,284,"Suburban",4,1324.44,11.87,45000,"Yes",6000,10,3,2
"1664",195.38,0.9406169747,0.0038045718,"LOW",9403,372,"Emerging suburban",4,1299.59,11.9825,50000,"Yes",5884,4,0,1
"1665",100.61,0.7272620699,0.1898556105,"LOW",10086,452,"Emerging suburban",4,749.64,11.7275,43000,"Yes",3900,11,1,2
"1666",16.48,0.2255904307,0.694641125,"LOW",12399,232,"Superurban",4,355.93,13.665,44000,"No",4416,7,4,2
"1667",110.45,0.8590902282,0.0082388775,"LOW",8704,327,"Emerging suburban",4,1385.31,10.2775,38000,"No",9500,11,2,4
"1668",63.69,0.936996708,0.0340339326,"HIGH",11336,475,"Emerging suburban",4,1344.82,10.435,45000,"Yes",4000,17,2,5
"1669",263.51,0.4583228406,0.5120624528,"LOW",8678,401,"Emerging suburban",4,854.54,10.975,40000,"Yes",4200,6,1,1
"1670",81.98,0.933531552,0.0323148547,"LOW",10468,454,"Emerging suburban",4,606.82,11.245,43000,"Yes",4000,4,0,1
"1671",86.16,0.9630056012,0.0127742478,"HIGH",12741,468,"Emerging suburban",4,651.2,11.4925,48000,"Yes",4506,5,1,1
"1672",156.9,0.9467731675,0.0016257864,"HIGH",11295,634,"Emerging suburban",4,1421.77,10.6875,49000,"No",3487,9,2,1
"1673",357.56,0.8543567159,0.011481598,"LOW",8460,393,"Emerging suburban",4,379.88,11.595,43000,"Yes",4000,2,0,1
"1674",73.24,0.8947362083,0.0063584581,"HIGH",20805,454,"Emerging suburban",5,1645.9,10.576,48000,"Yes",4000,10,2,0
"1675",61.19,0.8668466037,0.0383058237,"LOW",11610,460,"Emerging suburban",5,477.04,11.262,41000,"Yes",4836,4,1,1
"1676",31.08,0.1666998499,0.7870631298,"LOW",10560,370,"Urban",4,683.4,12.9725,57000,"Yes",4800,8,7,3
"1677",83.95,0.9344301646,0.0232449511,"LOW",8816,314,"Suburban",3,897.83,11.006666667,39000,"Yes",4453,3,2,2
"1678",48.94,0.9194449677,0.0302361668,"LOW",10259,504,"Urban",4,1771.34,11.745,43000,"Yes",3200,8,1,1
"1679",81.04,0.8809711713,0.0591894527,"HIGH",10616,404,"Emerging suburban",3,225.66,11.75,40000,"Yes",4160,11,2,2
"1680",122.64,0.5117753623,0.4730848861,"LOW",10454,362,"Emerging suburban",4,765.66,10.105,42000,"Yes",5012,3,1,3
"1681",75.55,0.7550806184,0.1814048981,"HIGH",13445,468,"Suburban",5,1033.64,11.91,46000,"Yes",3200,4,3,3
"1682",410.54,0.7526430866,0.0315910706,"LOW",12809,390,"Suburban",3,795.37,14.253333333,44000,"Yes",4500,7,0,3
"1683",58.84,0.6703701927,0.2191271925,"LOW",12530,460,"Suburban",3,505.96,11.47,43000,"Yes",4500,10,1,1
"1684",130.64,0.846771603,0.0104936289,"LOW",18208,576,"Emerging suburban",5,1873.01,13.776,55000,"Yes",5252,6,3,0
"1685",74.95,0.5709393508,0.3101487278,"LOW",15704,345,"Suburban",4,1020.65,13.975,48000,"Yes",3507,5,4,4
"1686",55.61,0.2794210195,0.6961320618,"LOW",11385,321,"Emerging suburban",4,858.77,9.625,39000,"No",4500,9,4,1
"1687",143.48,0.5291425611,0.4087729902,"LOW",10584,378,"Emerging suburban",4,851.61,10.3475,41000,"No",4200,7,3,3
"1688",132.01,0.4597816236,0.4873198468,"HIGH",14081,385,"Suburban",4,842.96,12.6575,46000,"Yes",4500,2,1,0
"1689",105.95,0.5964547645,0.0094654346,"LOW",13880,560,"Emerging suburban",6,1041.51,12.681666667,0,"Yes",4699,2,2,1
"1690",76.2,0.7889306376,0.0863899326,"LOW",11230,435,"Emerging suburban",4,454.12,10.8225,0,"Yes",3600,10,5,5
"1691",78.38,0.5386590313,0.330326891,"LOW",17560,437,"Suburban",5,2041.58,11.706,47990.8,"No",4000,7,0,1
"1692",122.94,0.8757682322,0.006096559,"HIGH",10334,380,"Emerging suburban",3,557.48,10.183333333,40000,"Yes",5000,10,4,3
"1693",119.94,0.9507897934,0.0194410693,"HIGH",8790,282,"Emerging suburban",3,508.51,10.713333333,39000,"Yes",4000,9,2,2
"1694",229.36,0.5495706107,0.3959446565,"HIGH",8653,323,"Rural",4,818.09,11.285,43000,"Yes",4200,8,1,1
"1695",13.25,0.2968327365,0.2773825231,"LOW",14881,381,"Superurban",4,991.86,12.1725,46000,"No",3000,7,2,2
"1696",61.82,0.9297537076,0.0181408898,"LOW",13987,394,"Emerging suburban",4,566.76,11.2475,43500,"Yes",6680,5,3,2
"1697",62.42,0.9610617742,0.0083927003,"HIGH",9520,308,"Emerging suburban",3,600.36,11.946666667,43000,"No",5000,3,0,1
"1698",83.21,0.6972513044,0.1275559593,"HIGH",7833,267,"Suburban",3,672.01,10.81,41000,"Yes",6996,16,2,2
"1699",83.57,0.8493677052,0.0320567171,"HIGH",8624,341,"Emerging suburban",3,801.88,11.183333333,43000,"No",4402,14,3,3
"1700",106.36,0.8790100411,0.0140304394,"LOW",10959,449,"Emerging suburban",4,784.99,11.145,47000,"No",4320,11,2,0
"1701",75.17,0.8970046301,0.0052105128,"LOW",12227,420,"Suburban",4,728.35,11.2175,44000,"No",4409,4,2,2
"1702",186.52,0.2163981236,0.7671833571,"LOW",8149,334,"Emerging suburban",4,579.39,10.5625,38000,"Yes",4835,6,1,2
"1703",77.03,0.9440718376,0.0122106108,"LOW",11857,432,"Emerging suburban",4,192.08,11.4825,60000,"Yes",4190,4,1,0
"1704",106.11,0.8182842702,0.0996516631,"LOW",9648,301,"Emerging suburban",4,541.48,10.7975,49000,"No",4200,9,3,2
"1705",116.57,0.4613242418,0.3789684214,"LOW",11272,375,"Emerging suburban",4,610.74,10.73,43000,"Yes",5200,6,2,2
"1706",131.09,0.7961660506,0.0045143773,"HIGH",7614,306,"Emerging suburban",2,839.79,10.25,38000,"Yes",4000,4,1,3
"1707",97.74,0.7237510186,0.1278756347,"HIGH",10105,366,"Emerging suburban",3,872.78,11.62,47000,"Yes",4160,6,2,1
"1708",133.24,0.8418159248,0.1011408642,"LOW",11388,404,"Emerging suburban",4,741.24,10.9875,40000,"Yes",4200,9,5,2
"1709",113.79,0.6804913815,0.2531610547,"HIGH",7361,386,"Emerging suburban",4,837.44,11.58,45000,"Yes",5480,8,1,2
"1710",253.74,0.8735172005,0.0024466192,"LOW",10350,401,"Emerging suburban",5,848.97,12.87,46000,"Yes",4774,13,5,3
"1711",36.52,0.5689513625,0.2363985522,"LOW",13218,405,"Suburban",4,674.62,10.525,50000,"Yes",4381,16,2,2
"1712",40.85,0.7891963262,0.0242410906,"LOW",23911,623,"Emerging suburban",7,1397.69,13.29,53000,"Yes",3961,6,0,1
"1713",13.2,0.253837789,0.3760282142,"LOW",16994,443,"Superurban",5,1548.94,13.564,56000,"No",3780,13,3,0
"1714",76.44,0.7679197995,0.1494645705,"LOW",9258,477,"Emerging suburban",4,794.74,10.9025,43000,"No",4000,8,4,1
"1715",42.55,0.6395306338,0.0532846013,"LOW",14482,553,"Emerging suburban",5,1961.28,12.38,0,"Yes",6147,7,6,5
"1716",11.55,0.4179244625,0.0893432991,"LOW",15061,524,"Superurban",4,1129.84,14.165,0,"Yes",3920,4,3,1
"1717",85.06,0.1481025226,0.7269311858,"HIGH",11718,464,"Suburban",4,810.93,14.875,50000,"Yes",3500,4,1,1
"1718",76.49,0.3982891437,0.5616714439,"LOW",13275,522,"Emerging suburban",4,452.68,11.74,49000,"Yes",4640,5,0,0
"1719",54.71,0.9691998228,0.0096146748,"LOW",10101,383,"Emerging suburban",4,224.34,12.0075,47000,"Yes",4800,4,3,1
"1720",93.73,0.6910067149,0.1657599773,"HIGH",9414,435,"Suburban",4,367.47,12.01,47000,"No",4475,4,1,0
"1721",2649.68,0.8284699315,0.0155798021,"LOW",9270,334,"Emerging suburban",3,971.46,12.553333333,46000,"No",3390,6,1,1
"1722",128.1,0.9362802727,0.0039544279,"HIGH",12314,503,"Emerging suburban",3,1154.28,11.463333333,47000,"Yes",4784,14,3,1
"1723",258.76,0.5926113874,0.3871917183,"LOW",7099,411,"Rural",4,362.85,12.285,40000,"Yes",8100,2,1,3
"1724",110.92,0.5438542876,0.4143389768,"LOW",12547,456,"Emerging suburban",4,850.78,12.0125,44000,"No",7000,5,1,4
"1725",69.13,0.5268537469,0.3296856074,"HIGH",12679,420,"Suburban",4,439.61,11.275,48000,"Yes",4280,10,4,1
"1726",105.07,0.6517107811,0.2996287928,"LOW",11684,583,"Emerging suburban",4,948.35,11.6875,60000,"Unable to determine",6000,4,0,0
"1727",84.94,0.8100816183,0.1297486374,"LOW",11042,332,"Emerging suburban",4,563.76,11.255,44000,"No",6800,5,1,0
"1728",109.31,0.7980911345,0.047608908,"HIGH",9158,333,"Emerging suburban",3,560.89,14.236666667,47000,"No",5000,8,5,2
"1729",190.28,0.6608756167,0.0597000087,"LOW",11188,455,"Emerging suburban",6,1190.92,13.556666667,0,"Yes",5222,6,4,1
"1730",96.99,0.960776218,0.0167512092,"LOW",13039,341,"Emerging suburban",3,1211.48,11.806666667,50507.6,"Yes",4320,7,2,3
"1731",184.41,0.7693440844,0.197007288,"LOW",7423,375,"Emerging suburban",4,923.11,10.5625,42000,"No",5310,10,2,3
"1732",82.78,0.6669688271,0.1986956741,"LOW",18165,543,"Emerging suburban",4,506.84,10.695,43000,"Yes",4000,9,4,3
"1733",95.82,0.8729587378,0.0641933852,"HIGH",15424,449,"Emerging suburban",4,445.06,11.9625,50000,"Yes",4313,11,2,1
"1734",60.17,0.6686521835,0.2779739266,"LOW",13435,510,"Urban",5,755.37,11.558,51000,"Yes",4500,19,9,3
"1735",109.13,0.8799037948,0.004222341,"LOW",11026,376,"Emerging suburban",3,1666.33,10.583333333,40000,"Yes",5400,14,4,3
"1736",98.77,0.9729123798,0.0048524308,"LOW",10036,497,"Emerging suburban",4,422.34,11.0425,44000,"Yes",4500,6,2,1
"1737",101.54,0.9156789705,0.0195055875,"HIGH",9640,493,"Emerging suburban",4,493.2,11.0825,43000,"Yes",5000,9,3,3
"1738",304.51,0.9838200219,0.0016760137,"LOW",19151,708,"Rural",5,812.75,10.488,57000,"Yes",4000,11,3,2
"1739",78.78,0.9183139154,0.0244796439,"LOW",8562,297,"Emerging suburban",2,1232.96,10.96,43000,"No",4037,8,5,1
"1740",146.06,0.9176955746,0.0069182003,"LOW",11400,449,"Emerging suburban",4,923.34,11.1625,47000,"Yes",4200,7,3,1
"1741",152.25,0.7841995682,0.174467921,"LOW",8886,445,"Emerging suburban",4,1546.07,11.5525,44000,"Yes",4500,3,1,1
"1742",142.36,0.918781548,0.0066951767,"LOW",7029,251,"Emerging suburban",2,1336.15,10.625,45000,"Yes",3900,10,12,1
"1743",154,0.6162033645,0.0224209668,"LOW",20216,585,"Emerging suburban",5,1154.68,12.386,0,"Yes",4020,10,5,1
"1744",47.44,0.7569099702,0.1829740896,"LOW",13263,474,"Suburban",3,904.07,12.09,46000,"Yes",4533,4,4,1
"1745",88.41,0.8877492167,0.0613084753,"LOW",16422,603,"Emerging suburban",5,341.24,11.148,48000,"No",4000,11,4,0
"1746",100.77,0.9017296745,0.0506860312,"LOW",12848,490,"Emerging suburban",5,676.71,11.904,52000,"Yes",4200,7,0,1
"1747",42.11,0.6224977793,0.3234605342,"LOW",11716,395,"Suburban",4,428.31,11.36,47000,"No",3400,8,3,2
"1748",89.64,0.6232848266,0.0161973068,"LOW",16924,639,"Suburban",6,1352.2,14.943333333,0,"No",3428,15,2,4
"1749",37.45,0.8013946009,0.0561399346,"HIGH",19575,551,"Urban",5,1630.39,11.248,49000,"Unable to determine",4800,9,1,1
"1750",74.95,0.5428616451,0.4250709108,"LOW",10952,499,"Emerging suburban",4,674.26,11.6825,45000,"No",4000,6,1,1
"1751",147.57,0.9577733838,0.0071047957,"LOW",13559,534,"Emerging suburban",4,1217.22,10.2675,45000,"Yes",4800,13,2,2
"1752",35.91,0.9361877883,0.0171749157,"LOW",5526,277,"Emerging suburban",2,1972.44,10.25,38000,"Yes",3735,6,5,4
"1753",67.29,0.6417765064,0.0169784102,"LOW",14754,601,"Emerging suburban",5,1035.71,12.298,0,"No",7340,8,3,0
"1754",62.06,0.9408555966,0.0043810669,"LOW",8024,289,"Emerging suburban",4,740.86,9.875,42000,"Yes",4800,13,6,1
"1755",156.52,0.8564752614,0.0264034114,"LOW",15227,625,"Emerging suburban",4,1478.38,11.7,49000,"No",6000,3,1,1
"1756",96.64,0.8405004634,0.0210225517,"LOW",8269,347,"Emerging suburban",4,446.27,11.48,44000,"Yes",5754,14,1,1
"1757",21.46,0.8617356359,0.0803193223,"LOW",6161,313,"Emerging suburban",3,773.6,11.41,45000,"Yes",5400,6,0,3
"1758",57.57,0.8352435043,0.0703475718,"LOW",13584,420,"Emerging suburban",4,834.97,10.6875,43000,"No",6100,12,4,3
"1759",61,0.8800979173,0.0036524712,"LOW",13976,657,"Suburban",4,588.1,11.84,44000,"No",4000,8,0,2
"1760",5.56,0.4639985284,0.2945419667,"HIGH",11185,340,"Superurban",4,287.18,11.5375,44000,"No",4000,15,3,2
"1761",107.56,0.5978045954,0.01776096,"LOW",12360,410,"Emerging suburban",6,1542.75,13.28,0,"Yes",5000,8,1,3
"1762",193.98,0.8395597384,0.0296698038,"LOW",10950,388,"Emerging suburban",5,791.37,14.064,0,"No",4000,4,5,3
"1763",75.78,0.9497506029,0.0122094935,"LOW",11339,436,"Emerging suburban",3,812.78,11.096666667,39000,"Yes",4000,6,0,1
"1764",70.82,0.9701492537,0.0087002175,"LOW",17161,727,"Emerging suburban",7,304.88,11.415714286,50000,"Yes",5600,8,1,2
"1765",80.4,0.3655218386,0.5739239778,"LOW",9698,355,"Emerging suburban",4,522.01,11.1075,44000,"Yes",4328,9,3,1
"1766",111.64,0.7830915394,0.1737065092,"LOW",16837,611,"Emerging suburban",7,668.11,10.811428571,46000,"No",5568,7,3,2
"1767",117.03,0.863987111,0.0929576868,"HIGH",9412,247,"Emerging suburban",3,417.56,11.836666667,40000,"No",4612,11,2,4
"1768",194.68,0.6040739473,0.3456008216,"LOW",10068,375,"Rural",4,768.01,11.8975,47000,"Yes",6000,4,1,1
"1769",46.98,0.7934443076,0.1258356639,"LOW",8584,368,"Urban",4,615.38,11.8975,45000,"Yes",4200,12,3,3
"1770",39.18,0.9099901912,0.0376991838,"LOW",8785,490,"Suburban",4,466.95,11.7875,45000,"Yes",4960,7,5,2
"1771",105.59,0.6744370162,0.0411584174,"HIGH",17566,590,"Emerging suburban",6,1753.53,14.461666667,0,"Yes",3984,9,2,1
"1772",62.3,0.8791870588,0.0461662779,"LOW",7141,270,"Emerging suburban",3,1909.89,13.363333333,46000,"Yes",3781,6,3,1
"1773",81.15,0.6457105196,0.2198015452,"LOW",7756,281,"Emerging suburban",3,620.86,12.23,40000,"Yes",5200,4,1,2
"1774",103.52,0.8187862095,0.0086997816,"LOW",13255,391,"Emerging suburban",6,907.2,12.323333333,0,"No",4700,17,2,2
"1775",88.36,0.5748199157,0.0114619671,"HIGH",13211,437,"Emerging suburban",5,1712.46,12.236,0,"Yes",6000,6,1,1
"1776",108.86,0.9521280875,0.0325850833,"LOW",17263,617,"Emerging suburban",6,805.07,10.458333333,51000,"Yes No",4000,24,6,3
"1777",58.09,0.71445629,0.0133049041,"HIGH",14930,484,"Emerging suburban",4,706.91,11.4925,52000,"No",5240,14,3,3
"1778",57.47,0.6965304828,0.2667814114,"LOW",9122,392,"Emerging suburban",3,3400.98,10.136666667,40000,"No",4800,16,2,2
"1779",51.22,0.7740875085,0.0861356709,"LOW",15507,873,"Emerging suburban",6,1009.29,11.495,55000,"No",3810,5,1,1
"1780",96.09,0.9626310834,0.0087010162,"LOW",12247,458,"Emerging suburban",4,296.17,12.0775,46000,"No",4000,3,1,1
